"","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre","multiple_artists"
"15897","21gygLYHClGw9qzJHpljDi","Timothy Infinite","Soleado","Dinero",9,125565,FALSE,0.746,0.541,"F#/Gb",-7.501,"minor",0.166,0.00849,0.401,0.104,0.428,189.99,"4","study",FALSE
"15898","1rNvi5tSwyjW2gFPtwm5IK","Sarah, the Illstrumentalist","Pocket Full of Crystals: Vol 2","Emerald",23,132117,FALSE,0.672,0.452,"B",-9.667,"major",0.0339,0.888,0.913,0.108,0.237,89.008,"4","study",FALSE
"15899","2Y66xFafGh1iRiJk5kaWKK","wavcrush","a daffodil a day","godly",5,152571,FALSE,0.784,0.48,"D",-8.869,"major",0.138,0.25,0.833,0.0939,0.373,139.917,"4","study",FALSE
"15900","0j7mUIcfb2avUaOrNHbTK6","wavcrush","the odd essay","church",5,113661,FALSE,0.559,0.305,"G#/Ab",-10.96,"minor",0.0644,0.667,0.918,0.239,0.114,71.056,"4","study",FALSE
"15901","6T5HaAjfdfuWtoEE3haiZt","Justnormal","Po' Prayer (lofi version)","Po' Prayer (Lofi Version)",6,131400,FALSE,0.673,0.375,"F#/Gb",-10.266,"minor",0.0334,0.425,0.915,0.0974,0.085,99.995,"4","study",FALSE
"15902","3RoLFagy12CB3tqbqWDi9T","Timothy Infinite","Dia de Playa","Fresco",7,148427,FALSE,0.784,0.802,"G#/Ab",-5.026,"minor",0.046,0.238,0.84,0.264,0.894,93.009,"4","study",FALSE
"15903","46tHsEVbNVHF8Lj0icF8Jq","Beat Oven","Chewbappin’","May The Beats Be With You",6,129742,FALSE,0.656,0.434,"G#/Ab",-8.514,"major",0.0713,0.0778,0.792,0.22,0.381,137.14,"3","study",FALSE
"15904","0iJ9sX4czYu2aDiWRPsVja","Sarah, the Illstrumentalist","Celebrate You","Melo Hello",5,136969,FALSE,0.749,0.303,"C",-8.137,"major",0.0386,0.0897,0.741,0.0861,0.283,99.005,"4","study",FALSE
"15905","5tB85UgpkoVK0ivtDBlWLB","Matt Large","21' Til Infinity","The Marathon Will Continue (FOR NIPSEY)",4,186024,FALSE,0.618,0.79,"G#/Ab",-6.961,"minor",0.0461,0.0484,0.744,0.2,0.527,89.001,"4","study",FALSE
"15906","0sbsGa870i1AgnuFywDlVE","Timothy Infinite","Dia de Playa","Guitara",5,155000,FALSE,0.846,0.681,"A#/Bb",-4.462,"minor",0.0547,0.45,0.912,0.0953,0.557,95.984,"4","study",FALSE
"15907","3UVSm3TPPb35ApRMovSMsw","Justnormal","Not Your Normal Christmas","Glad to Be Here",5,123045,FALSE,0.817,0.406,"F",-5.435,"minor",0.0414,0.526,0.0189,0.102,0.39,98.065,"4","study",FALSE
"15908","48YyZ1XTQT9UZrBoVNY568","Timothy Infinite","Soleado","Olas",5,131134,FALSE,0.71,0.439,"C#/Db",-6.758,"major",0.107,0.0145,0.684,0.0891,0.4,194.09,"4","study",FALSE
"15909","0qs1j0tjTNGCixCK4DMlxu","Sarah, the Illstrumentalist","No Traffic in LA","Mental Field Trip",5,153570,FALSE,0.687,0.527,"E",-8.287,"minor",0.0383,0.00529,0.795,0.202,0.462,115.011,"4","study",FALSE
"15910","27NSDHdQIEzV6DLIVUoHKI","Jobii","Mimosas with the Girls","Tortoise Shell",21,159656,FALSE,0.588,0.746,"F#/Gb",-6.123,"major",0.0679,0.561,0.676,0.144,0.358,77.028,"4","study",FALSE
"15911","5wevFONYz7ox3Z5rrDJbkp","Jobii","Meander","Gravy",23,173371,FALSE,0.662,0.466,"E",-8.315,"major",0.0398,0.802,0.482,0.126,0.129,146.073,"4","study",FALSE
"15912","2vXP0h0jE1vOaPM0zS5Ora","Timothy Infinite","Trumpet Man","Trumpet Man",24,128071,FALSE,0.704,0.562,"F#/Gb",-6.811,"major",0.39,0.758,0.879,0.246,0.28,84.156,"4","study",FALSE
"15913","1O9XqbawlAACCBNT1tg6YM","Matt Large","Waking up Next to You","Waking up Next to You",25,220675,FALSE,0.717,0.34,"B",-8.782,"minor",0.0397,0.299,0.782,0.124,0.516,75.009,"4","study",FALSE
"15914","2h8saMMTJWqD01ZKzkLqdi","Justnormal","Longings","Chazzed",32,137134,FALSE,0.606,0.427,"D",-8.046,"major",0.0306,0.59,0.775,0.105,0.0737,72.999,"4","study",FALSE
"15915","6pHZg4ib891PeH3dYkaBlX","Matt Large","A Wasteland Fairytale","A Wasteland Fairytale",19,160000,FALSE,0.613,0.59,"B",-9.098,"major",0.11,0.0193,0.884,0.266,0.415,93.064,"4","study",FALSE
"15916","6jEsFa4gAXvikzdt8aijpn","Timothy Infinite","Cielo","Conflicto",14,166817,FALSE,0.784,0.724,"F#/Gb",-6.739,"major",0.0503,0.0775,0.885,0.271,0.401,93.984,"4","study",FALSE
"15917","11fv524w8Nyhj7JhzBykor","Justnormal","Reminiscing","Schwaggel",26,131333,FALSE,0.63,0.419,"A",-7.197,"minor",0.0487,0.332,0.874,0.127,0.358,179.977,"4","study",FALSE
"15918","6dlm646rPHBCBkhmvWaow7","wavcrush","for lack of a better name","relapse",5,111873,FALSE,0.5,0.543,"E",-7.49,"major",0.305,0.976,0.646,0.278,0.52,183.527,"4","study",FALSE
"15919","2tb2fBS5lgGrsBAJ8BtShy","Matt Large","Next Year in Rio","Remember These Days",15,155654,FALSE,0.654,0.506,"D",-8.294,"major",0.0614,0.113,0.949,0.112,0.503,178.015,"4","study",FALSE
"15920","0Y8P2H4bpffasm29zQX9yp","Timothy Infinite","Campsite Snoozin","Recline",23,146865,FALSE,0.824,0.549,"A#/Bb",-7.148,"minor",0.103,0.735,0.92,0.112,0.104,133.999,"3","study",FALSE
"15921","3c8q7KLdbd1mGZdwKePixU","wavcrush","come pat a bowl","movies",6,156413,FALSE,0.742,0.316,"G#/Ab",-9.812,"major",0.0659,0.297,0.924,0.117,0.173,88.001,"4","study",FALSE
"15922","7subhSwKDLODnn5RDntPdk","Matt Large","Next Year in Rio","Thru the Wall",17,148715,FALSE,0.823,0.618,"E",-4.832,"minor",0.0569,0.242,0.866,0.0675,0.555,87.009,"4","study",FALSE
"15923","3ljkQgIyDaM9aSdNZMYSmR","Dusty Decks","On the Keys of Steel","Swing Platter",23,143574,FALSE,0.599,0.354,"D#/Eb",-11.341,"major",0.0323,0.789,0.295,0.167,0.363,74.978,"4","study",FALSE
"15924","3ZBJMy7ICSqGfwQivSjqZo","wavcrush","come pat a bowl","brake down",6,99307,FALSE,0.761,0.428,"G#/Ab",-6.378,"minor",0.0578,0.21,0.193,0.115,0.187,90.014,"4","study",FALSE
"15925","3pywpyo8bR0tvtS6Vs446W","Sarah, the Illstrumentalist","Golden Skin","Beach Day in Brooklyn",24,138370,FALSE,0.412,0.451,"C#/Db",-7.602,"major",0.0492,0.253,0.804,0.156,0.564,92.934,"4","study",FALSE
"15926","3j4CwAtd0IWLDClYMUewSl","Dusty Decks","Solid Centre","Solid Centre",24,144374,FALSE,0.674,0.646,"G",-8.564,"minor",0.106,0.658,0.643,0.186,0.819,96.016,"4","study",FALSE
"15927","707PZGDkSagq6qmceovsLp","Beat Oven","Superpad","Hawaiian Organ Donor",28,84923,FALSE,0.71,0.0816,"D",-13.742,"minor",0.0605,0.748,0.935,0.104,0.47,65.035,"4","study",FALSE
"15928","3xRgl52vYNy3ORBJTeqUpR","Justnormal","Space Bouquet","Winter Foliage",6,176416,FALSE,0.67,0.351,"E",-10.647,"minor",0.0589,0.515,0.925,0.112,0.0935,180.053,"4","study",FALSE
"15929","4qnHUTwKMqRDSN5honTKBq","Sarah, the Illstrumentalist","Pocket Full of Crystals: Vol 1","Fluorite",6,146750,FALSE,0.388,0.339,"C",-12.082,"major",0.123,0.894,0.876,0.135,0.672,82.183,"4","study",FALSE
"15930","74f0VaipJke6lIWI5BEfTW","Sarah, the Illstrumentalist","Good Rising","Good Rising",7,145724,FALSE,0.724,0.869,"D",-5.457,"minor",0.0461,0.0744,0.737,0.213,0.917,121.92,"4","study",FALSE
"15931","4e93B2SCyt8OMn37Ula0yI","Matt Large","3 Days in Kadiköy","Simulated Prana",7,183936,FALSE,0.667,0.27,"C#/Db",-8.547,"major",0.309,0.329,0.917,0.548,0.416,85.93,"4","study",FALSE
"15932","0Sk0DKvQmUrQXp6b1V00iu","Justnormal","Love Letters","A Love Waltz",6,176666,FALSE,0.649,0.566,"F",-7.186,"major",0.0322,0.721,0.95,0.112,0.369,90.051,"4","study",FALSE
"15933","1DZ3yaRTgv0pUh02jSDOq3","Sarah, the Illstrumentalist","Good Rising","Cerebellum",7,148118,FALSE,0.65,0.84,"A",-10.832,"minor",0.053,0.192,0.868,0.0835,0.0951,123.047,"4","study",FALSE
"15934","0x9A2pqRebUAsAxv3ZLPcG","Matt Large","Easy Living","Café de Paris",19,192558,FALSE,0.629,0.716,"C#/Db",-7.195,"major",0.0342,0.0612,0.927,0.0891,0.485,85.952,"4","study",FALSE
"15935","6sVl8JVLtUjBfoREqsc9Wn","Jobii","Pizzazz","Taargus",28,145024,FALSE,0.691,0.344,"G",-7.852,"minor",0.0274,0.227,0.818,0.0932,0.245,82.985,"4","study",FALSE
"15936","4SbPNkULPSZEz6cGBARM9f","Dusty Decks","Grainy Days","Grainy Days",20,135170,FALSE,0.681,0.59,"G#/Ab",-7.837,"major",0.0906,0.467,0.79,0.131,0.602,80.952,"4","study",FALSE
"15937","5OqyBcZDOf67oYCJBre8KO","Jobii","Vortex","Entourage",21,133545,FALSE,0.755,0.659,"C#/Db",-9.02,"minor",0.0421,0.321,0.891,0.119,0.621,132.099,"4","study",FALSE
"15938","4KgmQOA96nbUl2x3skpwp9","Timothy Infinite","Wash","Sudden",6,150884,FALSE,0.814,0.414,"G#/Ab",-9.17,"major",0.0402,0.0252,0.874,0.133,0.537,130.011,"4","study",FALSE
"15939","5t2tBZPUmrEKnMaNTpXlXV","Matt Large","Conant Gardens","Sunrise in El Born",17,232920,FALSE,0.745,0.213,"C",-13.553,"major",0.101,0.824,0.91,0.136,0.145,68.006,"4","study",FALSE
"15940","33E1MSUblH1H3WdiaXEZL7","Justnormal","Growing Older","Early Mornings",16,123151,FALSE,0.816,0.494,"G",-10.25,"major",0.101,0.846,0.88,0.0932,0.403,93.758,"4","study",FALSE
"15941","560JTJ1K1zzqvMqs38A5FZ","Matt Large","Good Morning And Good Night","Believe Me When I Say It",20,169803,FALSE,0.767,0.557,"A#/Bb",-6.189,"major",0.313,0.11,0.00946,0.153,0.601,84.017,"4","study",FALSE
"15942","1Yq0YZMgEVYPL1DGjdiclR","Timothy Infinite","As The Curtain Falls","Plot Twist",5,133828,FALSE,0.712,0.525,"G",-5.522,"major",0.0383,0.224,0.953,0.105,0.134,85.995,"4","study",FALSE
"15943","3fMXMjIg1JemsUvUVuP4XB","Matt Large","Conant Gardens","Last Day of the Week",20,267209,FALSE,0.733,0.628,"F#/Gb",-6.781,"minor",0.151,0.0572,0.872,0.0925,0.603,87.91,"4","study",FALSE
"15944","5ZgPxcvdvKi9AUkUJoOoXQ","Matt Large","Next Year in Rio","Eastern Shades",21,172063,FALSE,0.528,0.545,"F",-8.647,"minor",0.275,0.337,0.932,0.182,0.394,172.195,"4","study",FALSE
"15945","1E7OUtZolsHcNCvn2JFKwS","wavcrush","fin alley","no capuccino",29,121500,FALSE,0.829,0.348,"G",-7.743,"major",0.357,0.444,0.134,0.107,0.199,80.293,"4","study",FALSE
"15946","0iviYrChnaPymZT38ZoWRX","wavcrush","pair of dice","knocked out",7,122627,FALSE,0.707,0.742,"A",-5.759,"major",0.253,0.516,0.922,0.145,0.195,137.095,"4","study",FALSE
"15947","7pEhjFHWkHtvBMl1vFPtnV","Matt Large","The Quiet Life","Two Layers of Confusion",5,178654,FALSE,0.663,0.642,"G",-8.122,"minor",0.0882,0.0586,0.776,0.408,0.539,141.913,"4","study",FALSE
"15948","6ZJCZysq5XhXvJsSMG39L7","Timothy Infinite","Pajamas","Peacoat",5,139114,FALSE,0.75,0.559,"G#/Ab",-7.627,"major",0.423,0.683,0.42,0.113,0.449,71.043,"4","study",FALSE
"15949","2Rhf5LPlWO1q6RMogvQEqA","Beat Oven","Blessed Be The Beats","Under His Eye",5,91785,FALSE,0.734,0.417,"F#/Gb",-12.659,"major",0.0618,0.0124,0.721,0.495,0.527,90.96,"4","study",FALSE
"15950","7rHkXsc6Tl2Qu0IdQyx0oj","Justnormal","As We Pass By","We Talked Today",5,195000,FALSE,0.505,0.382,"E",-9.908,"minor",0.0449,0.827,0.103,0.0963,0.0652,79.973,"4","study",FALSE
"15951","5F6byFQXFW4vyNF2Em8Crq","Justnormal","Summer In Roses","Burnt Toast",7,138705,FALSE,0.605,0.448,"F",-10.599,"minor",0.0514,0.861,0.91,0.192,0.11,84.947,"4","study",FALSE
"15952","2HV5Ur7jyVA9bwZjc4Fjhp","Sarah, the Illstrumentalist","VAPORS","CYBER DREAM",6,160224,FALSE,0.541,0.812,"G",-14.978,"minor",0.0535,0.638,0.831,0.0985,0.164,150.012,"4","study",FALSE
"15953","12VM3ZHZoDN0Lr9A2TAkeD","Timothy Infinite","Hasta Luego","Lo Siento",5,141704,FALSE,0.793,0.61,"D",-6.066,"minor",0.0588,0.00186,0.837,0.0749,0.513,110.017,"4","study",FALSE
"15954","2j2WyrT9VmJFOuOGIs2cIg","Sarah, the Illstrumentalist","FLOWERS","Ginger Root",5,140750,FALSE,0.396,0.217,"A",-12.465,"minor",0.0415,0.677,0.794,0.176,0.107,84.658,"4","study",FALSE
"15955","5eaVgfh8tX586mdr9utjd7","Beat Oven","En Vivo","Four-Leaf Clover",5,101647,FALSE,0.618,0.377,"D#/Eb",-15.055,"minor",0.0593,0.0369,0.916,0.0982,0.679,170.139,"4","study",FALSE
"15956","2yo0KzGvj5u2h7JRgX0JJ5","Justnormal","River Boats","The Toad And The Bull",6,132163,FALSE,0.72,0.4,"C",-6.54,"major",0.0315,0.782,0.833,0.11,0.235,87.033,"4","study",FALSE
"15957","0EaAdxreF6MAcDnUHYZgpm","Sarah, the Illstrumentalist","FLOWERS","Calendula",6,128774,FALSE,0.591,0.43,"G",-8.031,"major",0.0314,0.246,0.731,0.237,0.359,92.943,"4","study",FALSE
"15958","3wOEMhBIMJx574SphQTa8J","Sarah, the Illstrumentalist","Purple Clouds","Special Friend",23,137124,FALSE,0.657,0.27,"A#/Bb",-7.8,"major",0.108,0.749,0.863,0.116,0.146,86.51,"4","study",FALSE
"15959","1mFGNAQgPzXS5rpC8OLnnB","Jobii","Cornucopia","36mm",26,137294,FALSE,0.534,0.475,"G#/Ab",-8.449,"minor",0.0763,0.519,0.932,0.117,0.487,78.16,"4","study",FALSE
"15960","7Ev4ry8WbxkXkznfPNBnUB","Jobii","Unfettered","Unfettered",27,138148,FALSE,0.681,0.521,"B",-8.444,"minor",0.0469,0.372,0.865,0.112,0.239,81.94,"4","study",FALSE
"15961","13cKNRwCPa4ykh9gjXamqe","Jobii","Dust Blaster","Evade",28,124390,FALSE,0.61,0.445,"A#/Bb",-7.836,"major",0.0989,0.684,0.166,0.208,0.26,81.995,"4","study",FALSE
"15962","6sDrpVmhY10ys4TST4HkzT","Matt Large","A Wasteland Fairytale","A City in Ruins",20,177374,FALSE,0.666,0.686,"A",-7.293,"minor",0.0629,0.0169,0.751,0.0969,0.568,175.957,"4","study",FALSE
"15963","16yVnGOM3xoznfHTftUZBc","Jobii","Jingle Bells","Jingle Bells",29,138461,FALSE,0.703,0.675,"C",-7.563,"major",0.0413,0.453,0.91,0.0979,0.442,156.018,"4","study",FALSE
"15964","1EDv3jcOqm5ed1AUTd8Tyb","Justnormal","If you're with me, you're with me.","Fell in Love Again",22,127058,FALSE,0.358,0.35,"C",-9.044,"major",0.0444,0.929,0.634,0.0908,0.162,73.32,"1","study",FALSE
"15965","2THmvSNoBM48n268RjjJeE","Sarah, the Illstrumentalist","Rainbows Inside a Cloud","Rainbow Inside a Cloud",21,159107,FALSE,0.882,0.619,"G#/Ab",-3.96,"major",0.142,0.235,0.882,0.11,0.548,85.953,"4","study",FALSE
"15966","27Ji3sj40M4a6roEpL1Box","Sarah, the Illstrumentalist","Come Correct","Caramel Delight",18,140231,FALSE,0.687,0.515,"C#/Db",-7.261,"minor",0.0304,0.00241,0.224,0.201,0.214,111.969,"4","study",FALSE
"15967","35vJiRzgPc7Ocb03TjPHyT","Timothy Infinite","Sleepover","Sleepover",27,145600,FALSE,0.656,0.308,"G#/Ab",-9.244,"major",0.208,0.596,0.919,0.156,0.334,74.996,"4","study",FALSE
"15968","7sBADAbyjri5eDaU8qtCOK","Justnormal","Feeling Something","Bravado",31,127706,FALSE,0.563,0.696,"F#/Gb",-6.638,"major",0.0316,0.517,0.186,0.346,0.0759,152.01,"4","study",FALSE
"15969","5TQuz8e5Jzjo4MR2y6pBtz","Sarah, the Illstrumentalist","Chasing The Now","Driving Down Silk Road",15,165268,FALSE,0.671,0.672,"C#/Db",-14.14,"minor",0.0443,0.379,0.895,0.108,0.14,166.97,"4","study",FALSE
"15970","1SglqUpCXT5ycQeCBIO1PO","Timothy Infinite","Weekend in São Paulo","Sunglasses",21,131006,FALSE,0.445,0.499,"B",-8.424,"minor",0.301,0.796,0.794,0.116,0.544,76.268,"4","study",FALSE
"15971","54PKK8jEq53B1bdtsPVb2P","Timothy Infinite","Wash","Ocean Breeze",26,148000,FALSE,0.532,0.362,"B",-7.77,"major",0.0287,0.835,0.905,0.0891,0.0489,119.608,"4","study",FALSE
"15972","4KGkDGcEad0T69iT9ybZQg","wavcrush","well, come","the castle",5,1e+05,FALSE,0.787,0.318,"D#/Eb",-9.155,"minor",0.0736,0.542,0.93,0.0996,0.353,78.01,"4","study",FALSE
"15973","6bjezk8sqGMFvGOe6tuNvc","Sarah, the Illstrumentalist","Golden Skin","Monarch Butterflies",20,123056,FALSE,0.58,0.56,"F",-8.999,"minor",0.0377,0.379,0.924,0.418,0.336,156.65,"3","study",FALSE
"15974","2slCemz0CJgJyskHjoyoKM","Beat Oven","Adult Swim","Adult Swim",5,92571,FALSE,0.582,0.474,"A",-8.64,"minor",0.0354,0.00801,0.739,0.864,0.689,140.009,"4","study",FALSE
"15975","0vj6E1gDIeIMSh4Eyvyv62","Sarah, the Illstrumentalist","Hurricane Season","Hurricane Season",24,119500,FALSE,0.592,0.451,"G",-6.854,"minor",0.08,0.428,0.835,0.0987,0.204,176.191,"4","study",FALSE
"15976","7HDlndHuT8LAEYLadcO0z0","Matt Large","Next Year in Rio","Saving the Last Dance 4 U",16,149360,FALSE,0.65,0.573,"B",-6.175,"major",0.0746,0.662,0.00797,0.324,0.57,82.971,"4","study",FALSE
"15977","2hBv78iPWomU2Yazjg2nd6","Beat Oven","GROOVE!","Got Me Like",5,68500,FALSE,0.937,0.268,"F#/Gb",-7.615,"major",0.318,0.803,0.204,0.0919,0.791,119.982,"4","study",FALSE
"15978","3z2qIQvfGEF62iCJPWKntR","Timothy Infinite","Agua","Panika",5,196800,FALSE,0.763,0.576,"C",-6.632,"minor",0.081,0.0735,0.848,0.146,0.393,99.978,"4","study",FALSE
"15979","1WaalPyknH1yrntTgBHpRz","Jobii","A Merry Lofi Christmas","Navidad Bod",5,142914,FALSE,0.424,0.506,"F#/Gb",-6.24,"major",0.0873,0.112,0.557,0.111,0.551,131.946,"3","study",FALSE
"15980","3vf5MRIZ0rwDoWiwtIxQBj","Sarah, the Illstrumentalist","Constellations","Scorpius",5,151886,FALSE,0.477,0.429,"G",-6.943,"major",0.0322,0.0217,0.888,0.477,0.272,156.033,"4","study",FALSE
"15981","0p9HloqJbkgokaktOhiwkn","Sarah, the Illstrumentalist","FLOWERS","Chamomile",6,140199,FALSE,0.64,0.296,"D#/Eb",-9.142,"minor",0.0314,0.0238,0.896,0.153,0.337,112.018,"5","study",FALSE
"15982","2nHUre6dQezPvxBkeTAba5","Sarah, the Illstrumentalist","Constellations","Capricornus",6,142521,FALSE,0.769,0.716,"B",-8.844,"minor",0.0514,0.0161,0.946,0.152,0.598,137.995,"4","study",FALSE
"15983","63QCKDyQB7OoiWOfwWkysb","Sarah, the Illstrumentalist","Pocket Full of Crystals: Vol 2","Orange Jasper",6,145000,FALSE,0.675,0.694,"A",-7.689,"minor",0.0838,0.445,0.928,0.109,0.625,179.96,"4","study",FALSE
"15984","30W2HFDJ03F2U5j1JdzFfq","Matt Large","As Real As It Gets","Mean Street Blues",6,157335,FALSE,0.642,0.759,"B",-7.293,"minor",0.0437,0.0285,0.891,0.194,0.753,174.036,"4","study",FALSE
"15985","3vkQ5DAB1qQMYO4Mr9zJN6","ABBA","Voulez-Vous","Gimme! Gimme! Gimme! (A Man After Midnight)",82,292613,FALSE,0.749,0.491,"A#/Bb",-9.655,"major",0.0403,0.02,0.00899,0.159,0.536,119.528,"4","swedish",FALSE
"15986","7rWgGyRK7RAqAAXy4bLft9","ABBA","Voulez-Vous","Angeleyes",78,260893,FALSE,0.719,0.922,"B",-6.091,"major",0.0338,0.523,0.000163,0.0867,0.964,133.113,"4","swedish",FALSE
"15987","0GjEhVFGZW8afUYGChu3Rr","ABBA","Arrival","Dancing Queen",83,230400,FALSE,0.543,0.87,"A",-6.514,"major",0.0428,0.358,0.000939,0.792,0.754,100.804,"4","swedish",FALSE
"15988","3WGUmg9EePIgNlJvyAzPva","ABBA","World's Best Christmas Playlist","Little Things",0,188320,FALSE,0.647,0.165,"A#/Bb",-16.328,"major",0.0315,0.894,0.00187,0.116,0.59,75.978,"4","swedish",FALSE
"15989","2Z2mNu7zrVZSOtXybtRGe9","ABBA","80s Bangers Vol. 1","Super Trouper",3,251786,FALSE,0.724,0.724,"C",-6.378,"major",0.0304,0.294,0,0.121,0.927,117.986,"4","swedish",FALSE
"15990","5LqbOfXFftWCXE9bqKbpvz","ABBA","80s Bangers Vol. 1","The Winner Takes It All",3,295280,FALSE,0.429,0.789,"F#/Gb",-6.446,"major",0.0346,0.226,0.00568,0.0474,0.467,125.613,"4","swedish",FALSE
"15991","3q8mylrgiQb0onOonUSEZd","ABBA","Workout Hits 2023","Waterloo",2,165800,FALSE,0.409,0.946,"D",-2.878,"major",0.0551,0.235,3.45e-05,0.353,0.707,147.094,"4","swedish",FALSE
"15992","6jdkCbkSERk9RLfKzl4syv","ABBA","Best Christmas Songs 2022 | For under the Mistletoe","Happy New Year",2,263693,FALSE,0.51,0.375,"A",-9.194,"major",0.0288,0.812,0,0.145,0.25,132.555,"4","swedish",FALSE
"15993","30BdvPizwb4M53bklA2huz","ABBA","Sunny Mornings","Mamma Mia",1,212760,FALSE,0.739,0.806,"D",-5.723,"major",0.0309,0.255,0.000176,0.442,0.807,137.524,"4","swedish",FALSE
"15994","5Pt8zyIQZrWiJ6o9a3CSA3","ABBA","LUGNA HITS","Knowing Me, Knowing You",3,241813,FALSE,0.511,0.821,"D",-5.098,"major",0.0339,0.019,6.18e-06,0.218,0.85,107.109,"4","swedish",FALSE
"15995","2RGHyqxfD4jVipJCL02ALC","ABBA","pov: it's 2021","Don't Shut Me Down",0,238800,FALSE,0.719,0.604,"C",-7.395,"major",0.0281,0.105,0,0.107,0.565,99.993,"4","swedish",FALSE
"15996","13bJVNCInJ4OzCm6Hi8mRU","ABBA","Mientras hago aromaterapia","From A Twinkling Star To A Passing Angel - Demo Medley",0,547880,FALSE,0.4,0.178,"G",-16.76,"major",0.0351,0.719,8.22e-06,0.3,0.209,120.152,"4","swedish",FALSE
"15997","4euAGZTszWPrriggYK0HG9","ABBA","Super Trouper","Lay All Your Love On Me",74,274466,FALSE,0.678,0.727,"D",-7.844,"minor",0.0258,0.117,0.00396,0.354,0.71,133.481,"4","swedish",FALSE
"15998","3QK2bbLCTGoFXFt64e5TBY","Tove Lo","2 Die 4","2 Die 4",75,185875,FALSE,0.816,0.8,"A#/Bb",-5.705,"minor",0.0733,0.0283,6.03e-05,0.129,0.534,118.014,"4","swedish",FALSE
"15999","05eZlxyjbkHMPCnunUasCS","Tove Lo","How Long (From ""Euphoria"" An HBO Original Series)","How Long - From""Euphoria"" An HBO Original Series",71,199314,FALSE,0.668,0.687,"G",-7.129,"minor",0.058,0.0157,0.000822,0.149,0.468,97.025,"4","swedish",FALSE
"16000","6TvxPS4fj4LUdjw2es4g21","ABBA","The Visitors (Deluxe Edition)","Slipping Through My Fingers",70,233720,FALSE,0.475,0.26,"F",-15.997,"major",0.0322,0.796,0.0016,0.109,0.339,137.212,"4","swedish",FALSE
"16001","5VRXsiG9SmI3znIWtcp4FQ","Tove Lo","Dirt Femme","Suburbia",65,199071,FALSE,0.61,0.555,"F#/Gb",-8.349,"minor",0.067,0.0839,0.0461,0.144,0.286,166.007,"4","swedish",FALSE
"16002","5cozKcTbz5DUdHHfgNdGOb","Tove Lo","Dirt Femme","True Romance",61,245978,FALSE,0.408,0.314,"C",-7.729,"major",0.0323,0.48,1.27e-05,0.111,0.0833,105.096,"4","swedish",FALSE
"16003","762B4bOcXF7I2Y8UlKTyTy","ABBA","Voulez-Vous","Chiquitita",74,326320,FALSE,0.5,0.554,"A",-8.108,"major",0.0354,0.734,3.72e-06,0.312,0.372,84.229,"4","swedish",FALSE
"16004","1cx7kDfiHlvQWwPRNxQrfQ","Tove Lo","Dirt Femme","No One Dies From Love",63,186018,FALSE,0.659,0.803,"C",-6.632,"major",0.0558,0.0745,1.16e-06,0.251,0.339,121.085,"4","swedish",FALSE
"16005","76FNN0tgZom2h4U3uWRglg","Tove Lo","Dirt Femme","I’m to Blame",60,200757,FALSE,0.533,0.464,"G",-8.708,"major",0.0269,0.196,0,0.237,0.157,92.184,"4","swedish",FALSE
"16006","5pMmWfuL0FTGshYt7HVJ8P","ABBA","ABBA Gold","SOS",70,201360,FALSE,0.393,0.719,"F",-4.773,"major",0.0279,0.0629,0.00432,0.219,0.497,124.353,"4","swedish",FALSE
"16007","0o7a5d0ArD1f1Xwt7ld8EM","Tove Lo","Dirt Femme","Kick In The Head",60,195440,FALSE,0.873,0.829,"C",-5.912,"major",0.102,0.0787,0.0112,0.207,0.658,102.993,"4","swedish",FALSE
"16008","53UKOu8knQIiceqiPiudV3","Tove Lo","Fifty Shades Darker (Original Motion Picture Soundtrack)","Lies In The Dark",52,221440,FALSE,0.299,0.448,"C#/Db",-7.819,"major",0.0452,0.0275,0,0.0892,0.172,177.59,"4","swedish",FALSE
"16009","5BckPAYcKEJuYs1eV1BHHe","ABBA","The Album","Take A Chance On Me",74,243933,FALSE,0.684,0.675,"B",-8.123,"major",0.0257,0.163,0,0.242,0.924,107.064,"4","swedish",FALSE
"16010","1PtJclc46wTk367PlsU6Uj","ABBA","Voulez-Vous","I Have A Dream",64,285413,FALSE,0.549,0.374,"A#/Bb",-12.049,"major",0.0244,0.6,0,0.178,0.439,104.311,"4","swedish",FALSE
"16011","17OqI90oTFZ3J8PVu6j07V","ABBA","Voulez-Vous","Voulez-Vous",70,309173,FALSE,0.708,0.774,"B",-6.931,"minor",0.0372,0.149,0.00109,0.169,0.903,126.636,"4","swedish",FALSE
"16012","4BM8yJ0PzBi2ZewpMTOxtx","ABBA","Arrival","Fernando",68,252960,FALSE,0.354,0.535,"A",-8.876,"major",0.0303,0.627,2.9e-06,0.0808,0.434,110.821,"4","swedish",FALSE
"16013","0GY3QNhYHD3WuBMqcLc127","Lars Winnerbäck","Eldtuppen","När jag såg dig",42,299946,FALSE,0.516,0.541,"C",-9.045,"major",0.0279,0.478,0.395,0.0891,0.205,101.157,"4","swedish",FALSE
"16014","1TIiWomS4i0Ikaf9EKdcLn","Tove Lo","BLUE LIPS (lady wood phase II)","disco tits",64,223794,TRUE,0.79,0.728,"G",-6.523,"major",0.0612,0.025,0.00106,0.172,0.333,110.059,"4","swedish",FALSE
